"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Greenland","GRL","Agricultural machinery, tractors","AG.AGR.TRAC.NO","","38","40","42","44","46","48","50","52","54","56","58","60","62","64","66","68","70","72","74","76","78","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Agricultural land (sq. km)","AG.LND.AGRI.K2","","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2350","2354","2354","2354","2354","2354","2355","2355","2356","2356","2356","2356","2357","2357","2357","2357","2358","2358","2359","2359","2359","2359","2359","2359","2359","2359","2359","2359","2359","2359","","",
"Greenland","GRL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.687737781679836","0.688908399180568","0.688908399180568","0.688908399180568","0.688908399180568","0.688908399180568","0.689201053555751","0.689201053555751","0.689493707930934","0.689493707930934","0.689493707930934","0.689493707930934","0.689786362306116","0.574247776830308","0.574247776830308","0.574247776830308","0.574491411865026","0.574491411865026","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","0.574735046899744","","",
"Greenland","GRL","Arable land (hectares)","AG.LND.ARBL.HA","","","","","","","","","","","","","","","","","","","","","","","","","","400","400","400","400","400","500","500","600","600","600","600","700","700","700","700","800","800","900","900","900","900","900","900","900","900","900","900","900","900","","",
"Greenland","GRL","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","","","","","","","","","","","","","","","","","","","","","","","","","0.0075187969924812","0.00747663551401869","0.00739371534195933","0.0072992700729927","0.00723327305605787","0.00899280575539568","0.00900900900900901","0.0108499095840868","0.0108695652173913","0.0108108108108108","0.010752688172043","0.0125223613595707","0.0125","0.0124777183600713","0.0124777183600713","0.0142348754448399","0.0141969831410825","0.0158985320355421","0.015854840130362","0.0158141659784576","0.0158074997804514","0.0158523267692958","0.0159137123154451","0.015977844056242","0.0159792624682634","0.0158158334065548","0.0158200035155563","0.0158422812885055","0.0159339978400581","","",
"Greenland","GRL","Arable land (% of land area)","AG.LND.ARBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0.00117061750073164","0.00117061750073164","0.00117061750073164","0.00117061750073164","0.00117061750073164","0.00146327187591455","0.00146327187591455","0.00175592625109745","0.00175592625109745","0.00175592625109745","0.00175592625109745","0.00204858062628036","0.00170544524302595","0.00170544524302595","0.00170544524302595","0.00194908027774394","0.00194908027774394","0.00219271531246193","0.00219271531246193","0.00219271531246193","0.00219271531246193","0.00219271531246193","0.00219271531246193","0.00219271531246193","0.00219271531246193","0.00219271531246193","0.00219271531246193","0.00219271531246193","0.00219271531246193","","",
"Greenland","GRL","Land under cereal production (hectares)","AG.LND.CREL.HA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Rural land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24595.9375","","","","","","","","","","24595.9375","","","","","","","","","","24595.9375","","","","","",
"Greenland","GRL","Rural land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.13542642","","","","","","","","","","10.13542642","","","","","","","","","","10.13542642","","","","","",
"Greenland","GRL","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.708681107","","","","","","","","","","9.708681107","","","","","","","","","","9.708681107","","","","","",
"Greenland","GRL","Urban land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.004000727","","","","","","","","","","0.004000727","","","","","","","","","","0.004000727","","","","","",
"Greenland","GRL","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.139427147","","","","","","","","","","10.139427147","","","","","","","","","","10.139427147","","","","","",
"Greenland","GRL","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","2.2","0","2.2","2.2","2.2","2.2","0","2.2","2.2","2.2","2.2","0","2.2","2.2","2.2","","0",
"Greenland","GRL","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.0006438396254024","0.0006438396254024","0.0006438396254024","0.0006438396254024","0.0006438396254024","0.0006438396254024","0.000535997076379583","0.000535997076379583","0.000535997076379583","0","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0","0.000535997076379583","0.000535997076379583","0.000535997076379583","0.000535997076379583","0","0.000535997076379583","0.000535997076379583","0.000535997076379583","","0",
"Greenland","GRL","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Average precipitation in depth (mm per year)","AG.LND.PRCP.MM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Land area (sq. km)","AG.LND.TOTL.K2","","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450",
